Sequence,Author
"[160. 160.  33. 160.  82.  82. 148.  15. 160. 160.  33. 160.  82.  82.
 168.  13.  89.   4.  15.  15. 148. 160.  82.  68.  48.  48.  48.  60.
  56. 160. 160.  60.  93.  93. 140.  15.   9. 160. 160.  56.  34. 148.
 148.  15. 148. 160. 160.  56.  34. 148. 148.  15.   9. 160. 160. 160.
  84. 108.   2.  12.   1.   0.   1.   1. 116. 172.  40.  44. 149.  32.
  32.  60. 140.   9.   9. 124. 120.  32.  32.  60. 140.   9.  15. 172.
  21.   2.   2.   2.  80. 108.  10. 172.  80. 108.  10.   9. 148. 142.
  42.  15.   1.  95.  42.  15.   1.  24.  24.  88.  67.  26.  24.  88.
   0.   0.  67.   1. 175. 108.  14.  12.  73.  73.   0.  47. 175. 175.
 127. 158. 158. 172. 146.  13. 175. 175. 127. 158. 158. 172. 146. 148.
 158.  92.  13. 158.  68.   5. 168. 158. 158.  92. 175.   5.  80. 162.
  87. 108. 164.   9. 168. 158.  92.  92. 153. 158. 158.  92.  13.   5.
  80. 162.  87. 108. 164.   9. 168. 158.  92.  92. 153. 153.  92.  36.
   0. 153.  92.  36.   0. 153.  92.  36.   0. 153.  92.  68. 116. 114.
  80.  80.  80.  80.  80.  80.   4.  12.  41. 180. 180.  36. 119. 119.
  36.  44.  73.  20.  20.  68. 151. 151.  68.  60.  33.  33.  33. 156.
  71.  71.  71. 156.   8. 145. 145.   8. 190.  32. 148.  15. 140.  34.
 148. 172.  21.  80.  87. 172. 148. 148. 175.   7. 126.  95.  95. 126.
 116. 116.   7. 126.  95.  95.  61.  15.  15.  15. 160. 160. 160. 160.
  80.  80. 160. 188.  90.  60. 160. 188.  90.  60.  56. 172. 122. 126.
  81. 175. 122. 126.  81.   7.  49. 168.  80. 106.  49. 168.  80.  80.
  80.   2.  63. 188.  13.  92.   5.   5.  80. 158.  29.  29.  15.  15.
  15.  60.  34.  93.  29.  29.  15.  15.  15.  60.  34.  36.  15.  93.
  93.  15. 148. 180.  15.  10.  15.  93.  29.  15. 160.  50. 167.  60.
  52.  89.   4.  15. 172. 172.  10.  15.  15.  93.  93.  15. 160.  50.
 167.  60.  52.  36.   4.  15.  21. 172. 180.  10.   9. 116.   2.  10.
   9. 116.   2.  10.   9. 116.   2.  10.   9.   9.   4.   2. 160. 160.
 160. 160. 160. 160. 160. 160.]",3
"[ 32.  32.  33.   4.  80.  68.   5. 160.  10.   2. 160.  10.   2. 160.
  10.  10. 160. 160. 172.  80.  90.  60. 160.  15.  15. 160.  15.  15.
 160.  15.  15. 160.  56.  60.   1.  87.  60. 160.  56.  60.   1.  87.
  60. 160. 121.  15. 148.  87. 172. 160. 121.  15. 148.  87. 172. 160.
 160.   9. 145. 145. 168.  48.  48.   5.  80.  80.  56.   9.  93. 175.
  13.  13. 175. 125. 125. 159.   0.   0.   0.  92. 172.  12.   0.   0.
   0.  92. 172. 148.  47. 175.  92. 158.  92.  92.   0.   0.   0.  92.
 172. 148.  47. 175.  92. 168.  92.   0.  80.  80.  80. 145. 145. 114.
 148. 140. 168. 175. 175.  93. 140.  92.   0.  80.  80.  80. 145. 145.
 114. 148. 140. 168. 175. 175.  93. 140.  92.  88.  80.  88.  88.  80.
  88.  88.  80.  88.  73. 175. 158.  92. 175. 158. 153.  80.  80.  80.
  80.  87.  46.  39.  39.  60. 113. 121.  78.  71.  71. 156. 144.  40.
  44.  44.  44.  40.  41.   9.  37.  60.  60. 127.  60.  60.  60.  78.
  44.  44.  33.  73. 172.  78.  78.  78. 152. 152. 152. 152.  14.  29.
  12.  12.  95.  12.  12. 173.  60.  60.  60.  60. 173.  15.  15.  15.
  93.  21. 172. 172.  80.  80.  80. 172.  60.  92.  80.  80.  80. 172.
  60.  36.  93.  29. 172.  15. 172. 172.  80.  80.  80. 172.  60.  36.
  93.  29. 172.   4. 172.  80. 160. 160. 160.  33.  33.   2.  36.  60.
   4.  29.  29.  15.  60. 172.  80. 160. 160. 160.  33.  33.   2.  36.
  60.   4.  29.  29.  15.  60. 172.  56. 160.  56.  56. 160.  56.  56.
 160.  56.   5.  29.  15.  93.  29.  15.  10. 160. 160. 160. 160. 160.]",3
"[ 32.  32.  36.  78.  10. 116. 168.  10. 116. 144. 144.  25.  92.  78.
  74.  92.  33.  36.  36. 121.  60.  60.  60.  44.  44.  78. 121.  60.
  60.  60. 127.  44. 144.  37. 127.  33. 127.  92.  68.  74. 158.  44.
  36.  33.  60.  78.  60.  44.  40.  36.  36.  33.   5.  92.  68.  68.
  92.  60.  33.  33.  60. 127. 127.  44.  44.  79.  18.  79.  18. 124.
 124. 124.  37.  44. 149.  79.  79.  45. 124.  79.  79.  44.  30.  30.
  30.  44.  44.  44.  44.  44. 156. 156. 185.  13.  44.  44. 156.  77.
 105.  44.  77.  77. 111. 149.  74.  44.  20.  44.  44.  44.  44. 191.
 156. 137.  77.  77.  77.  44.  45.  44.  44.  44.  20.  77. 137. 137.
  77. 156. 156.  44.  44. 156.  64. 132.  25. 111. 191.  44.  44. 156.
 156. 132.  25. 111. 191.  44.  44. 156. 156.  66.  66.  92.  92.  60.
 121.  33.  33. 172. 116. 116.   9. 158. 127. 127. 158. 116.  66.  92.
 121.  56.  56.  47.  47.   8. 159. 124.  76.   5.   5.   5. 159. 185.
 190. 185. 185.  73.  73.  73.  79.  44.  44.  30.  44.  73.  73.  77.
  77.  71.  78.  47.  78.  71.  12.  12.  92.  41.  41.  45.  45.  39.
 190. 190. 124.   2.  79.  79. 157.  68.  79.  79. 146. 152.  37. 124.
  30. 156. 191. 124. 185. 124. 124.  92.  92.  92.  45.  44.  44.  25.
  77.  44.  45.  45.  45.  45. 185. 124. 100. 109.  25.  25. 109.  44.
  44. 124.  92.  44. 144.  79.  79.  79.  45.  45.  79.  79.  79.  79.
  44.  44. 157.  92.  92.  44.  44.  79.  79.  79.  79.  79.  79.  79.
  79.  79.  44.  44. 157.  92.  92.  44.  44.  20. 149. 191.  79.  45.
  92.  44.  44.  20. 149. 191.  79.  45.  92.  44.  44.  32.  32.  32.
  32.  32.  32.  32.]",3
"[114. 158. 127.  44. 158. 158.  44. 127.  44. 127. 127.  44.  22. 144.
  40. 156.  77.  13.  77. 144.  40. 156.  77.  13.  77. 144.   5. 127.
  44.  79.  44.  33. 172. 159.  12. 190.  76.  76. 111.  31.  31. 156.
  44.  44.  30. 124.  77. 156. 191. 111.  44. 191. 124.  77. 156. 156.
  44.  13. 156.  76. 189.  77.  77. 156.  44.  44.  30. 124.  77. 156.
 191. 111.  44. 191. 124.  77. 156. 156.  44.  13. 156.  78.  78.  78.
  78.  78.  78.  78.  78.  78.  78.  78.  78.  78. 156.  47.  47. 156.
  47.  78.  78.  78. 156.  47.  47. 156.  47.  78. 156. 159.  28.  92.
  28.  47.  78.  78. 156. 159.  28.  92.  28.  47.  78.  78. 156. 156.
 156. 156. 156. 144.  34.  76.  44. 127.   5.  92.  44. 127.  44. 127.
  92.  44.  30. 144.  28. 175. 127.  80.  73. 175.  92. 113.  78. 175.
  93. 158.  92.  92.  47. 175.  93.  60.  13. 140. 175.  47.  93. 127.
 127.  13.  92.  92.  92. 158. 175.  73.  13. 140.  15. 190. 140. 127.
 158.  79. 158. 158. 127.  44. 127. 127.  60.  12. 157.  44.  44. 172.
 127.  12.  12. 109.  44.  44. 127. 158. 158. 127. 158. 158. 158. 158.
 127. 127. 158. 158. 158. 158. 158. 158.  44. 127. 127.  44. 127. 158.
 158. 158.  44. 127. 127.  44. 127. 158.  44.  92. 175.  47. 175. 127.
 158. 158.  44.  92. 175.  47. 175. 127. 158. 158.  44.  44.  44.  44.
  44.  32.  32.  32.  32.  32.  -1.  -1.]",3
"[  0.   0. 145. 144.  80.  33. 160.  48.   0.  67.  88.  47.  47.  80.
  21.  10. 148.   9. 168. 158. 172.  80. 162. 146. 148.   9. 168. 158.
 172. 158. 158.  92.  92. 114. 153.  21.  21.  92.  60.  44.  44. 146.
  33. 121. 121.  36.  36.  92.  93.  60.  73.  13.  92.  47.  10.   9.
 100.   5.  92.  92.  47.  47.  92.  92. 153. 153.  92.  92.  92.  92.
  92.  92.  92.  88.  12.  12. 125. 159. 159.  47. 154.   8.  12.  12.
 125. 159. 159.  47. 154. 112. 119.  12.  12.   0.   7.  92.  92.  80.
  41. 124. 124. 112. 119.  12.  12.   0.   0.   0.  88.  41.  42.  98.
 185. 100. 100. 100. 124. 112. 119.  12.  12.   0.   7.  92.  92.  80.
  41. 124. 124. 112. 119.  12.  12.   0.   0.  88.  88.  41.  42.   8.
  98.  88.  12.  12.  12.  88.  12.  12.  12.   0.  92. 172. 125.  92.
  92.  12.   8.  88.  12.  12.  12.  88.  12.  12.  12.   0.  92. 172.
 125.  92.  92.  12.   8. 153.  92.  12.   8.  82.   0.   0.   0.   1.
  89.  93. 172. 160. 148.  13.  92.  81.  21. 173.  15.  28.  14.  14.
  14.  14.  14.  14.  14.  12.  15.  15.  15.  15.  15.  15.  15. 191.
 142. 142. 142. 142. 142. 142. 141. 175.   4.  89.  28. 158.  14.  24.
  28. 175. 175. 108.  14.   3. 164.  14.  61. 108.  92.  28.  28. 116.
 164.  14.  61. 108.  92.  28.  28.   0.   7.  92.  92.  80.  87. 172.
 172. 113. 121.  12.  12.   0.   7.  92.  92.  80.  80.  80.  56. 121.
   7.  88.  73. 180. 180. 180.   8.   0.   7.  92.  92.  80.  87. 172.
 172. 113. 121.  12.  12.   0.   7.  92.  92.  80.  80.  21.  56. 121.
   7.  88.   0.  21.  92.  92.  92.  21.  92.  92.  92.  80.  47.  60.
  13.   9.  93.  92.  88.  21.  92.  92.  92.  21.  92.  92.  92.  80.
  47.  60.  13.   9.  93.  92.  88.  10. 172.  92.  88. 162. 162.  80.
  80.  80.  80.  80.  -1.  -1.]",3
"[ 82.  84.  36.  28.  21.  92.  88.  28.  28.  14.  13.  14.  14.  14.
  14.  14.  14.  14.  14.  18.  93. 172.  14.  60.  95.  60.  60.  48.
 126.  46.  12. 125.  12.  95.  12. 173. 126.  12.  12.  12.  12. 126.
 126.  12.  12.  12.  12. 125.  60.  12.  60.  12.  12. 108. 126.  12.
  12.  12.  12. 126. 126.  12.  12.  12.  12. 125.  60.  12.  60.  12.
  12.  60.  95.  12. 140.  60.  95.  13. 173. 126.  12.  95.  12.  60.
  95.  13. 173. 126.  12.  95.  12.   1.  60.  12. 140.   1.  95.  12.
   8.  14.  60. 126. 126. 172.  28. 175.  63.  76.  94. 172. 172. 172.
 172.  94.  94. 172. 172. 172. 172.  93. 140.  14.  14.  60.  92.  14.
  92.  61.  61.  92.  92.  92.  92.  61.  61.  92.  92.  92.  92.  13.
  60. 126. 108.  92.  92.  28.  61.  92.  92.  92.  92.  61.  61.  92.
  92.  92.  92.  13.  60. 126. 108.  92.  92. 108. 175.  92.  28. 108.
 175.  93. 189.  61.  61.  14.  92. 108. 175.  93. 189.  61.  61.  14.
  92.  81. 108.  92.  28.  81. 175.  13.  73. 162. 162.  80.  80.  80.]",3
"[ 80.   2. 114.  32.  32.  50.  50. 144. 144. 144.  34.  36.  47.  12.
  44. 144.  40. 121.  60.  78.  60.  40.  44.  33.  92.  47.  33.  40.
  40.  41.  92.  44.  44.  32.  45.   0.  92.  92.  88.  80.  92.  92.
   5.  33.  33. 180. 180.  33.  44.  44.  47.  73. 146.  40.  44.  33.
  42.  13.  60.  13.  92.  92.  92.  92.  92.  60. 125.  78.  44. 144.
  44.  33.  33.  92.  92.  33. 146.  40.  44.  33.  33.  44.  44.  45.
   0.  12.  44.  44.  78. 156. 144. 144.  33.  44.  44.  45.   0.  12.
  44.  44.  78. 156. 144. 144.  33.  33.  92.  92.  80.  92.  92.  33.
  92.  92.  80.  92.  92.  56. 172.  92.  88.   2.  80.  80.  80.  92.
 117.   8.  12.  92.  23. 125.  45.  41.  77. 137.  92.  13.  92. 159.
 125.  33. 146.  40.  44.  32.  32.  32.  60. 113. 113. 113.  60.  32.
  32.  32.]",4
"[145. 145.  92.  64.  92. 145.   8. 152.  92.   8.  92.  64.  92.  33.
  78.  64. 156.  92.  44.  33.  60.  12.  88.  92.  13. 190. 185.  73.
 159. 125. 125.  12. 117.   8.  12.   0.  47. 125.  78.  92.   8. 152.
  92. 145. 145.  68.  79.  39. 124. 112.  12.   0.  45. 172.  37.  77.
  78.  92.   8.  73.  44.  93.  33.  41.  45. 124.  37. 120. 124. 112.
  12.   8.  12.  72. 181.  72.  76.  92.  92.  92.   8.   8.   8. 152.
 156. 144.  44.  44.  44.  78.  30. 144.]",4
"[  0. 114. 114. 114.  33. 162.  33.  33.  64.  64.  64. 162.  33. 114.
 114.  33. 162. 162.   2.   2. 162.  64.  33.  33. 162.   2.   0. 162.
  80. 162.  64.  33.  33. 162. 162.  33.  33.  33. 114.   0.   0. 112.
 100. 145. 114.   8. 190. 145. 180.  41.  12.  67.  73.  12.  12.  67.
  73.  12.  12.   0.  92.  80.  13.   8.  12.   0.   0.   5.   5.   0.
   0.   0.   0.  47.  74. 172.  47.  74.  47.  88.  88.  47.  47.  80.
  41. 127. 157.   5. 140.  93.  47.  47.  13.   5.  92.  12.  12.  47.
 117.   0.  92.  33.  56. 157.  92. 127.  13.  88. 158.  13.  13.  92.
 172. 127. 121. 113. 127. 144.  40.  32.  41.  88.  92.   0.  47.  37.
 157.   5.  13.  13.  47.  12.  12. 175.  92.  88. 117.   8.  12.   0.
  92.  56.  13.   5. 172. 160.  13.   0. 117. 190. 185. 112.   8.   0.
   0.   0.   0.   0. 114. 114. 180.  33.  78.  36. 114.  92.  47.  47.
  47.  60.  92.  41.  92. 117. 114.   8.  12.   0.   0.  88.  56. 148.
 148. 157.  92.  10. 114. 148. 148.   0.   5.  88. 127. 140. 140. 157.
  92.  88.  73.  41.  12.   0.  92.  47.  10. 145.  47. 172. 127.  60.
  92.   0.  47. 172.  38. 180.  12.   0.   0.   8.  12.  67.  73.  41.
  12. 145.  47.  33.  47.   5.  13.  42.  47.   5.  47.  12. 172. 168.
  92. 146. 172. 145.  73.  41.  12.   0.  92. 172.  13.   0.  92.  41.
  92. 159. 190. 112.   8.   0.   0.   0. 114.  80.   2.   2. 114. 100.
   8. 148.  80. 153. 158.  88.  73.  12.   8.   0.  92.  77.  12.  67.
  88.  80.  42.   8.  12.  67.  67.   0.   0.  92.  92.   0.  73. 180.
 114. 148. 148.  73.  88.   0.  88.  80.  33. 127. 157.  92. 172. 157.
  60. 127. 127.  92. 127.  47.  73.  41.  12.  67.  67.   0.   5. 132.
  12.  88.   5. 113.  74.  92.  92.   0.   0.   0.  60.  38.  41.  88.
 157. 160.  10.  47.  93.   7.  92. 172.  12.   0.   0.   0.  67.   0.
   0.  67. 180.  20.  20.   0.  20.  33.  73.   0.  60.  56.  60.   0.
 180. 148. 172.  92.  88.  67. 180.   8. 172. 168. 158. 121. 157.   5.
  47.  38.  12.  12.  12.  67. 117. 190. 185. 112. 190.   5.  92.  92.
  92. 153.  88.  92.  80.  88.  92.  80. 153.   0.   0.   0.   0.  13.
 172. 172. 160.  60.  92.  13.   8.  12.   0.   0.   0.   0.  92.  56.
 160. 172. 172. 160.  56.  92.   0.   0.  12.  12.  92.  92.   0.   0.
  92.  41.  41.  12.   0.   0.  12.  12.  92.  92.   0.  12.  12.   0.
  12.  12.  88. 114.  47.  93. 158. 153.  80. 153.  47. 117.   0.]",4
"[  0.   0.  82.  66. 145.  82.  66.  34.   2.  80.  66. 179. 112. 112.
   0.   0. 114.  32. 114.  82.  66. 145. 114.  33.  33. 114. 114. 114.
   0.  64.  33. 114. 114. 114.   0.   0.   0.  82.  82. 145.  34.   2.
   2.  34. 145.   0.   0.  82.  66.  34.  34.  66. 179. 112. 112. 112.
   0.   0.   0.   0.   0.   0. 148. 180.  88.  33.  41. 180.  73.   8.
 159. 153. 114.  47.  47.   5.  47.  78.  78.  41.  92.  13. 156.  64.
  92.  41.  33.  73.   0.  88.  45. 125. 172.  12.   8.  45.  60. 113.
 140. 124. 124.  88. 117.   8.  12.   0.   0.   0.  92.  80.  92.  92.
  80.  92.  92.  88.  13.   8.  12.   0.  98. 112. 185.  33.  41.  92.
  47.  12.  12.  28. 125. 125.  47. 159.  13.   8.  12.  67.  67. 145.
  12. 148. 114.   8.  12.  88.  47.  60.  74. 124. 159.  12.  13. 145.
 190. 112.   8.   0. 153.  88.  92.  12. 117.   5. 190.   8.  12. 117.
   8.  88.  92.  80.  13.   8.  12.  92.  13.   8. 159.  45.  45.  26.
  44.  92. 159. 185. 185. 120. 120. 112. 112. 112. 114.   0.   0.   0.
  67.   0.   8.   2.  47.  33.  88.   8. 190.  12.  12. 190. 159.  88.
 125. 112. 185.  13.  47.  33.  92.   5.   8. 152.  92. 145. 145. 146.
  41. 159. 125.  92.  13. 121. 121.  47. 172. 172. 158.  68.  92.  80.
 153.  88.  47.  41. 172.  88.  47.  12. 190.  92.  92.  82.   8.  92.
  92.  92.  13.   8.  12.   0.  98. 112.  77.  33.  41. 190. 159.  88.
  73.  41.  12. 117.  12.  12. 117.   8.   8.   0.   0.  67.  12. 190.
 190.  12. 117.   8.  12.  67.  12. 190. 190.  12. 117.   8.   8.   0.
   0.  67. 148.  12.  41.  41. 190. 112.   8. 185. 159.   0. 153.  92.
  92. 159.  23.  33.  92. 117. 114.   8.  12.   0. 114.  82.  23.  92.
  47.  41. 172.  92.  13. 190. 159. 159. 159. 120. 120. 112. 112. 112.
 114.   0.   0.   0.  98. 179.   5.  80.  12.  20.  88. 153. 153.  47.
  47. 114. 114.  88.  12. 112. 125.  88.  88. 153. 185.   8.  12.  88.
  88. 145.   8.  73.  20. 114.  12.  92.  47.  47.  93.  60.  74. 121.
 140.   5.   5. 112. 112. 112. 112.  36.  78.  78.  47. 117. 114.   8.
   8.  67.  67.   0.  88.  47. 117.  98. 159. 153. 114.  88.  47.  33.
  47.   5.   5. 145.  12.  35.  12.  88.  88.  13.  92. 153.   8. 124.
  79.   0.  47.  41.  41. 185.  42.  12. 190.   8.  92.  47. 117.   0.
  67.   0.  47.  73.  47. 185.  12. 159.  45.  77.  13.  88.  73.  41.
  12.   0.   0.   0.   0.   0.   0.   5.   8.  12.  88. 114.   0.   0.
  98. 179.  88.  67. 145.  88. 159.  78.  12.  67.  41.  33. 153.  47.
 117.  12. 190. 145. 154.   8. 100.   5. 159.  47.  13.  12.  12. 145.
 154.  12.  92.  92.  74. 120. 124. 179. 179. 179. 179. 112. 112. 112.
 114.   2.  88. 117.  12.   2. 125.  92.  28.  41.  47.  13.  78.  60.
  92.  12. 190. 159. 106. 100. 124.   8.   8.  73.  92.  47.  12.   5.
  12. 156. 152. 145. 145.  88.  92.  12.   8. 125.  28. 190. 159.  92.
 127. 113.  37.  79. 149.  32. 120. 112.  20.  20. 154. 100. 159.  12.
  47.  88.  92.  92.  92.  92.  13.   8.  12.  88.  80.  92.  92.  80.
 190. 112. 185. 120.  45.   5. 154.   8.  12.   0. 117.   8.  12.  92.
 124. 190. 185. 119.  12. 117.   0.   0.  47.  73.  47. 190.   8.   3.
   8.   8.  12.  37. 190. 145.  80.  80. 190.  77.  56.  37. 140.  80.
  80.  80.  88.   0.  41. 180.  12.  67.  88.  80. 125. 112. 190.  88.
  88.  80.  92.  12. 190.  41. 154.   8. 159.   5.  12. 124. 124.  47.
  47.  12. 190.   5. 124.   8. 159.   5.  79.  12. 185. 120. 120. 112.
 112. 112.]",4
"[  0.   0.   0.   0.   8. 112.  12.  88. 159.  39.  15.  78.  12. 159.
  92.  92. 190.   8.  12.  88. 159.  39.  15.  78.  12. 159.  92.  12.
 190.   5. 124.   8.  12.   0.   0.  12. 190.   5. 124.   8. 112. 112.
  12.  88.  88.  88.  92. 159. 159. 125.  28.  12.  47.   0.  13. 190.
 190. 112.  12.  47. 117.   0.   0.   0.   0.   0.  67.  67.   0. 159.
 190.  12.  92.  80. 153.  92.  13. 159. 190.  12.  92.  77. 121.  38.
 125.  47. 117.   0.  92.  92.  47.  47.  38.  38.  13.  47. 117.   0.
  92.  80.  33.  13.  13.  47.  47.  41. 125.  12. 117.   8.  12.   0.
   0.   0.   0.   0. 114.   8.   8.  73. 159. 190. 159.  33.  92. 117.
 114.   8.  12.   0.   5.   5.  47.  73.  12. 119.  47.  12.  28. 125.
 125.  47.  12. 106. 124. 190.   8. 112. 125.  60.  13.  47.  33.  33.
  47.  88. 172.  10.  47.  47.  13.  47.  47.   0.  92. 153. 153.  80.
 153.  88.   0.   0.  13. 190. 190. 112.  12.  47. 117.   0.]",4
"[112. 112.   0.   5.   5.  92.  92.  12.  12.   0. 117.   8. 112. 112.
 112.  73.  73. 159. 159. 124. 124. 112.  12.   0.  92.  80.  92.   0.
  12. 112.   8.   0.  92.  80.  92.   0.  92.  78. 156. 144. 144. 144.
  44.  32.  32.  32. 124. 112.  12. 117.  92.  80.  80.  92.  92.  92.
  12.   8.  12.   0.   0.  88. 125.  78.  92.  33.  33.  40.  40.  33.
  33.  47. 175.  13.  92.  80.  92.   0.  47.  33.  47. 145. 159. 125.
  92.  88.  88.   0.  92.  23.  23.  80.  92. 117. 159. 190. 190.  79.
 149.  32. 124. 112. 112. 112.   8.   0.  98. 179.   5. 145. 190.  73.
  92.  80.  92.   0.   8.  38.  47.  67. 114.   8.   8. 185. 114.   8.
 159.  92.  13.  93.  13.  80.  92.   0.   0.  98. 100. 153.  92.  12.
  77.  88.   8. 159. 119.  33.  47. 159.  78.  78.  60.  47. 159.   8.
 117.   8.  12.  67.  67.  67.   0.   0.  92.  80.  12.  44.  47.  47.
 160. 121. 127.  40.  44.  33.  92. 145.   8. 152. 152. 145.   5.   0.
  12. 112.  12. 159.  78.  78.  92.  92.  92.  92.  92. 159.  12.   0.
 117.   8.  12.  92.  41.  78. 152. 145. 145.  92.  78.  92. 159.  88.
  92.   0. 159.  88.  92.   0.  12. 112. 112. 112.  77.  33.  47. 145.
  92.  92. 145.  33.  92. 117. 114.   8.  12.   0.  88.  92.  80. 172.
  12.   0.  88.  92.  80. 172.  12.   0.   0.   0.  92.  80.  80.  80.
  92.  28.  92.   0.  13. 190. 190. 112. 185.  60.  33.  47.  47.   8.
 159.   0.  13. 190. 190. 190.  12.   0.   0.   0.  92. 153.  92.   0.
  92.  92.  13.  80.  92.   0.   0.   0.]",4
"[  0.  82. 132. 185. 159.  92.  92.  92.  47.  60.  92. 190. 124. 112.
  47.  12. 159. 159.  92.  41.  92.   8.  92.  92.  92.  92.  92.  92.
  47.  60.  92. 190. 124. 112.  47.  12. 159. 159.  92.  80. 153.  88.
   0.   0.  92.  41. 125. 125.  28.  12. 190. 125.  28. 117. 114.   8.
  12.   0.   0.   0.  92.  41. 125. 125.  28.  12. 190. 125.  28. 117.
 114.   8.  12.   0.   0.   0.  92.  80. 172. 160. 160. 160.  47.  13.
  92.   0.   0.   0.   0.   0.  47.  47.  47.  47.  47.  88.  92. 159.
 159. 125.  28.  47.  47.  92.  28. 190. 190. 159.  92.  60.  60. 125.
  28. 159.  12.  47.  28.  12.  47.   8.  12.   0.   5. 145.  88. 159.
  92. 117.  13.  28. 159. 112.  12.  47. 117.   0.   0.   0.  98.  98.
  98. 100.   5. 100. 124.  88.  12. 185. 120.  32. 124. 119.  44.  73.
  44.  39. 124.  77.  12. 117.   0. 117.   8. 112.  12.  88. 159.   5.
 124. 119.  12. 117.  45.  32. 124. 119.  12. 117. 117.   8. 125.  92.
  47.  41. 172.  92.  92.  41.  80.  92.  92.  77. 172.  92.  47.  12.
  12.  73. 117.  12. 190.   5. 124. 112.  12. 159.  47.  38.  78.  88.
  92.  33.  77. 112.  12.   0.   5. 106. 124. 112.  12.  12.  12. 172.
  47.  41. 154.   8.  12.   0.   5. 145.  88.  80. 153.  88. 117. 190.
 185. 112.  12.   0.   0.   0.]",4
"[112. 112.  68.  80.  88.  67. 117.   8. 125. 172.  12.  12.  28. 159.
 185.  92. 159. 185. 124.  73.  92.  38.  47.   3. 117.   8. 125. 172.
  12.  12.  28. 159. 185.  92. 106. 106. 159. 112. 112. 112. 159.   8.
  23.  33.  92. 117. 114.   8.  12.   0.   0.   0.   5. 145.  41.  33.
 185. 119.  12.  12.  47. 159. 185.  92. 159. 124. 124. 190. 190. 190.
  28.  60.  13.  47.  33.  33.  47.  88.  47.  13.  13.  47. 153.  47.
  47.   0.  92. 159.  23.  80. 153.  88.   0.   0.  13. 190. 190. 112.
  12.  88.  88.   0.  92. 159. 159.  80.  13.  47.  47.   0.   0.   0.]",4
"[112. 112. 100. 132.  12.  73.  88.   8.  92. 159.  28.   8. 124. 100.
 124. 190. 185. 112.  12.   5.  47.  38.  78.  88.  92. 153. 153.  92.
  13. 120. 124. 112.  12.   0.  92.  80. 190. 112.  12. 117.  47.  47.
  92.  80. 153.  88. 117.   8.  12.   0.   0.   0.  92.  41.  77.  73.
 159. 159.  92.  47.  28. 185. 190.  41. 154.   8.  12.   5.  45.  37.
  79.  88.  92.  92.  92. 124. 124.   8.  12.   0.  92.  38.  41.   8.
  28.  77. 190. 145. 154.  12.  92. 172.  28.  12.  12.  12. 190. 125.
  28.  88.  92. 159. 190.   5. 124.   8. 190.   8. 159.  88.  47.  92.
  92.  92.  92.  92.  92. 172.  12.   0.   0.   0.  12.  12.  92. 124.
 124.  12. 117.   8. 124.  32. 124. 112.  12.  20.  44.  32. 124. 112.
  12.   0.   0. 117.   8. 112.  12.   0.  92. 100. 124. 112.  12.   0.
  45.  32. 124. 112.  12.   0. 117.   8. 125.  92.  47.  41. 172.  92.
  92. 172.  23.  92.  92. 121. 125.  92.  47.  12.  12.  47. 117.  12.
 159.  92. 124. 112.  12.   5.  45.  37.  79.  88.  92.  41.  77. 112.
  12.   0.  92. 159.  92.  47.  47.  47.  47.  41. 154.   8.  12.  88.
 159. 159.  92. 159. 153.  88. 159. 185. 112. 112.  12.   0.   0.   0.
   0. 112.   0. 114.   0.  12.  47.  92.  92.  12. 114.   8.  12.  88.
   0.  12.  47.  92.  92.  12. 114. 148.  12.  88. 159. 153.  92.  12.
  28.  92.  28.  28. 159. 117. 117.   8.  12.   0.   0.   0.   0.   0.
   5.   8.  92.  92.  92.  92.  28.  12. 117.   8.  12.  88.  88.  88.
 159. 159. 159. 159.  92.  23.  23.  41.  92. 117. 114.   8.  12.   0.
  92.  33.  80.  92.  92.  88.  13.   8.  12.   0.  92.  80.  42.   8.
  12.   0.  13. 124. 124. 185.  12.  12. 159. 159. 159.  15. 190. 100.
 124. 112. 112. 112.  12.   0.   0.   0.   5. 145. 145. 145.  88. 153.
 153.  80.  92.   0.  92. 125. 159.  88. 159.  45.  15.  88. 117.   8.
  12.   5.  47.  12.  92.  92.  92.  92.  92.  28.  47. 180.  12.  47.
 117.   0.   5. 145.  45.  32. 124. 119.  12.  88. 159. 159.  45.  39.
 124. 185.  12.   0.   5. 145.  47.  80.  13.   8.  12.   0.   0.   0.
   0. 159. 159.  12.  92.  80.  80.  47.  13. 159. 190.  12.  92.  77.
  60.  47. 125.  47. 117.   0.  92.  92.  47.  47.  38.  38.  13.  47.
 117.   0.  92.  88.  47.  47.  47.  47.  47.  47.  28.  12. 117.   8.
   8.   0.  12.  77.  47. 152.  92. 145. 145. 159.  92.  33.  47. 159.
 125.  47.  92.   8. 159.   5.  12.  77.  47. 152. 156. 144.  44.  32.
 124. 190. 159.  47.  92. 159. 159.  92. 124.   8.  12.  47.  47.  73.
  12. 159.  92.  92.  92.  80. 153.  47. 117.   0.   0.   0.]",4
